TransactionID,CustomerID,MerchantID,TransactionDate,Amount,PaymentType,IsFraud,Name,Gender,AgeGroup,Region,SignupDate,MerchantName,Category,City,Country
TXN005595,CUST0462,MERCH0206,2024-09-08 17:43:09.360,40481.74,UPI,0,Customer_462,Male,26-35,South,2021-08-20 17:43:09.293,Merchant_206,Electronics,Kolkata,India
TXN005596,CUST0012,MERCH0144,2025-01-02 17:43:09.360,17742.31,Debit Card,0,Customer_12,Male,46-60,West,2021-06-21 17:43:09.290,Merchant_144,Electronics,Bangalore,India
TXN005597,CUST0156,MERCH0212,2025-01-02 17:43:09.360,45032.81,UPI,0,Customer_156,Female,46-60,South,2021-10-10 17:43:09.290,Merchant_212,Books,Mumbai,India
TXN005598,CUST0477,MERCH0152,2025-04-28 17:43:09.360,39395.73,Wallet,0,Customer_477,Male,60+,North,2021-08-11 17:43:09.293,Merchant_152,Beauty,Kolkata,India
TXN005599,CUST0401,MERCH0006,2025-04-12 17:43:09.360,3788.69,Credit Card,0,Customer_401,Female,46-60,West,2024-05-29 17:43:09.293,Merchant_6,Home Decor,Kolkata,India
TXN005600,CUST0177,MERCH0119,2025-04-03 17:43:09.360,20416.14,Net Banking,0,Customer_177,Male,26-35,North,2023-04-15 17:43:09.290,Merchant_119,Electronics,Hyderabad,India
TXN005601,CUST0341,MERCH0057,2024-12-19 17:43:09.360,16932.16,Debit Card,0,Customer_341,Male,46-60,West,2022-10-07 17:43:09.293,Merchant_57,Clothing,Ahmedabad,India
TXN005602,CUST0057,MERCH0031,2025-06-21 17:43:09.360,39280.53,Net Banking,0,Customer_57,Female,46-60,East,2022-01-31 17:43:09.290,Merchant_31,Books,Ahmedabad,India
TXN005603,CUST0448,MERCH0006,2025-04-04 17:43:09.360,20573.26,Net Banking,0,Customer_448,Female,18-25,West,2023-06-29 17:43:09.293,Merchant_6,Home Decor,Kolkata,India
TXN005604,CUST0203,MERCH0227,2024-10-09 17:43:09.360,34260.96,UPI,0,Customer_203,Male,60+,East,2021-08-19 17:43:09.290,Merchant_227,Electronics,Delhi,India
TXN005605,CUST0202,MERCH0207,2024-10-12 17:43:09.360,30161.52,Credit Card,0,Customer_202,Female,36-45,North,2023-03-13 17:43:09.290,Merchant_207,Electronics,Chennai,India
TXN005606,CUST0330,MERCH0157,2025-05-12 17:43:09.360,48784.37,UPI,0,Customer_330,Female,18-25,West,2024-11-29 17:43:09.293,Merchant_157,Beauty,Bangalore,India
TXN005607,CUST0363,MERCH0067,2024-07-22 17:43:09.360,46895.47,Net Banking,0,Customer_363,Male,26-35,East,2024-05-17 17:43:09.293,Merchant_67,Home Decor,Ahmedabad,India
TXN005608,CUST0454,MERCH0203,2025-03-26 17:43:09.360,21442.21,Wallet,0,Customer_454,Female,60+,East,2021-09-16 17:43:09.293,Merchant_203,Home Decor,Mumbai,India
TXN005609,CUST0356,MERCH0131,2024-11-16 17:43:09.360,36206.55,Credit Card,0,Customer_356,Male,36-45,South,2022-01-04 17:43:09.293,Merchant_131,Electronics,Hyderabad,India
TXN005610,CUST0216,MERCH0156,2024-09-22 17:43:09.360,41490.06,Credit Card,0,Customer_216,Male,46-60,West,2022-03-08 17:43:09.290,Merchant_156,Clothing,Chennai,India
TXN005611,CUST0555,MERCH0074,2025-06-25 17:43:09.360,44954.40,Net Banking,0,Customer_555,Male,46-60,North,2023-05-02 17:43:09.293,Merchant_74,Books,Hyderabad,India
TXN005612,CUST0023,MERCH0114,2025-02-19 17:43:09.360,3499.90,UPI,0,Customer_23,Female,26-35,East,2025-03-09 17:43:09.290,Merchant_114,Clothing,Pune,India
TXN005613,CUST0155,MERCH0097,2024-08-09 17:43:09.360,15173.73,Wallet,0,Customer_155,Male,36-45,West,2023-08-12 17:43:09.290,Merchant_97,Beauty,Bangalore,India
TXN005614,CUST0186,MERCH0176,2024-10-22 17:43:09.360,16079.48,Debit Card,0,Customer_186,Male,36-45,South,2024-06-08 17:43:09.290,Merchant_176,Electronics,Kolkata,India
TXN005615,CUST0249,MERCH0080,2024-11-11 17:43:09.360,21778.85,UPI,0,Customer_249,Male,36-45,South,2022-10-03 17:43:09.293,Merchant_80,Clothing,Ahmedabad,India
TXN005616,CUST0134,MERCH0123,2024-08-05 17:43:09.360,8546.31,Credit Card,0,Customer_134,Male,18-25,East,2024-03-29 17:43:09.290,Merchant_123,Grocery,Mumbai,India
TXN005617,CUST0321,MERCH0138,2025-02-17 17:43:09.360,24860.67,UPI,0,Customer_321,Female,18-25,South,2021-06-06 17:43:09.293,Merchant_138,Books,Pune,India
TXN005618,CUST0390,MERCH0033,2024-11-12 17:43:09.360,33194.39,Debit Card,1,Customer_390,Male,36-45,South,2022-08-07 17:43:09.293,Merchant_33,Beauty,Mumbai,India
TXN005619,CUST0434,MERCH0228,2025-01-02 17:43:09.360,24918.46,Wallet,0,Customer_434,Female,36-45,North,2022-12-03 17:43:09.293,Merchant_228,Home Decor,Ahmedabad,India
TXN005620,CUST0022,MERCH0195,2024-08-09 17:43:09.360,33323.08,Wallet,0,Customer_22,Male,26-35,South,2021-06-21 17:43:09.290,Merchant_195,Beauty,Hyderabad,India
TXN005621,CUST0600,MERCH0197,2024-08-21 17:43:09.360,3415.44,Debit Card,0,Customer_600,Female,36-45,East,2021-10-22 17:43:09.293,Merchant_197,Grocery,Hyderabad,India
TXN005622,CUST0125,MERCH0140,2025-05-28 17:43:09.360,43811.77,Debit Card,0,Customer_125,Male,26-35,West,2023-09-10 17:43:09.290,Merchant_140,Home Decor,Ahmedabad,India
TXN005623,CUST0079,MERCH0185,2025-04-23 17:43:09.360,46959.55,Net Banking,0,Customer_79,Male,36-45,North,2022-01-27 17:43:09.290,Merchant_185,Home Decor,Hyderabad,India
TXN005624,CUST0051,MERCH0044,2024-12-04 17:43:09.360,30933.58,Credit Card,0,Customer_51,Male,60+,South,2025-01-17 17:43:09.290,Merchant_44,Clothing,Ahmedabad,India
TXN005625,CUST0176,MERCH0013,2025-03-19 17:43:09.360,44081.41,Net Banking,0,Customer_176,Female,18-25,North,2022-10-16 17:43:09.290,Merchant_13,Beauty,Chennai,India
TXN005626,CUST0253,MERCH0152,2024-08-12 17:43:09.360,6659.16,UPI,0,Customer_253,Female,26-35,West,2023-03-17 17:43:09.293,Merchant_152,Beauty,Kolkata,India
TXN005627,CUST0246,MERCH0172,2025-05-28 17:43:09.360,39892.70,Debit Card,0,Customer_246,Female,18-25,South,2022-08-03 17:43:09.290,Merchant_172,Clothing,Delhi,India
TXN005628,CUST0106,MERCH0057,2024-12-19 17:43:09.360,6045.49,Net Banking,0,Customer_106,Female,26-35,West,2024-08-16 17:43:09.290,Merchant_57,Clothing,Ahmedabad,India
TXN005629,CUST0193,MERCH0096,2025-04-23 17:43:09.360,20459.71,Credit Card,0,Customer_193,Male,60+,North,2022-05-24 17:43:09.290,Merchant_96,Grocery,Chennai,India
TXN005630,CUST0316,MERCH0144,2024-08-29 17:43:09.360,16258.54,Credit Card,0,Customer_316,Female,60+,East,2024-05-07 17:43:09.293,Merchant_144,Electronics,Bangalore,India
TXN005631,CUST0302,MERCH0224,2024-11-05 17:43:09.360,29321.03,Debit Card,0,Customer_302,Male,60+,South,2024-11-24 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN005632,CUST0548,MERCH0109,2024-09-23 17:43:09.360,15145.58,Net Banking,0,Customer_548,Female,36-45,North,2024-03-24 17:43:09.293,Merchant_109,Books,Mumbai,India
TXN005633,CUST0268,MERCH0229,2024-12-08 17:43:09.360,31901.95,Wallet,0,Customer_268,Female,46-60,East,2024-02-19 17:43:09.293,Merchant_229,Clothing,Hyderabad,India
TXN005634,CUST0170,MERCH0120,2024-07-13 17:43:09.360,18432.63,Debit Card,0,Customer_170,Female,36-45,East,2023-03-20 17:43:09.290,Merchant_120,Books,Hyderabad,India
TXN005635,CUST0551,MERCH0100,2024-11-15 17:43:09.360,43053.44,UPI,0,Customer_551,Male,60+,North,2023-04-16 17:43:09.293,Merchant_100,Clothing,Pune,India
TXN005636,CUST0455,MERCH0149,2025-04-06 17:43:09.360,31730.80,Net Banking,0,Customer_455,Male,46-60,North,2024-11-07 17:43:09.293,Merchant_149,Grocery,Kolkata,India
TXN005637,CUST0292,MERCH0111,2025-05-13 17:43:09.360,10843.39,Net Banking,0,Customer_292,Male,18-25,South,2022-03-06 17:43:09.293,Merchant_111,Grocery,Chennai,India
TXN005638,CUST0564,MERCH0204,2025-03-31 17:43:09.360,16872.86,Debit Card,0,Customer_564,Male,18-25,South,2023-11-12 17:43:09.293,Merchant_204,Beauty,Kolkata,India
TXN005639,CUST0141,MERCH0051,2024-12-24 17:43:09.360,42386.30,Net Banking,0,Customer_141,Female,18-25,North,2021-10-10 17:43:09.290,Merchant_51,Books,Mumbai,India
TXN005640,CUST0146,MERCH0021,2024-12-21 17:43:09.360,19385.34,Net Banking,0,Customer_146,Male,36-45,West,2023-04-20 17:43:09.290,Merchant_21,Electronics,Kolkata,India
TXN005641,CUST0425,MERCH0060,2024-10-25 17:43:09.360,26836.37,UPI,0,Customer_425,Female,18-25,East,2022-06-19 17:43:09.293,Merchant_60,Beauty,Hyderabad,India
TXN005642,CUST0314,MERCH0179,2025-05-13 17:43:09.360,32482.20,UPI,0,Customer_314,Male,60+,North,2024-01-17 17:43:09.293,Merchant_179,Books,Kolkata,India
TXN005643,CUST0184,MERCH0021,2024-10-14 17:43:09.360,17455.70,Wallet,0,Customer_184,Male,18-25,South,2023-04-16 17:43:09.290,Merchant_21,Electronics,Kolkata,India
TXN005644,CUST0128,MERCH0107,2024-07-11 17:43:09.360,14769.53,UPI,1,Customer_128,Male,46-60,West,2022-04-30 17:43:09.290,Merchant_107,Home Decor,Bangalore,India
TXN005645,CUST0287,MERCH0126,2025-04-28 17:43:09.360,23815.22,Wallet,0,Customer_287,Male,26-35,East,2023-08-10 17:43:09.293,Merchant_126,Grocery,Hyderabad,India
TXN005646,CUST0253,MERCH0245,2025-03-15 17:43:09.360,10822.56,UPI,0,Customer_253,Female,26-35,West,2023-03-17 17:43:09.293,Merchant_245,Books,Ahmedabad,India
TXN005647,CUST0386,MERCH0134,2024-07-26 17:43:09.360,14282.11,Wallet,0,Customer_386,Female,46-60,East,2023-10-21 17:43:09.293,Merchant_134,Books,Delhi,India
TXN005648,CUST0230,MERCH0073,2025-06-14 17:43:09.360,3197.72,UPI,0,Customer_230,Male,46-60,North,2022-06-15 17:43:09.290,Merchant_73,Home Decor,Chennai,India
TXN005649,CUST0271,MERCH0193,2024-08-31 17:43:09.360,15268.12,UPI,0,Customer_271,Female,18-25,East,2025-01-07 17:43:09.293,Merchant_193,Beauty,Delhi,India
TXN005650,CUST0415,MERCH0076,2025-04-12 17:43:09.360,16103.13,Debit Card,0,Customer_415,Male,18-25,East,2023-02-27 17:43:09.293,Merchant_76,Electronics,Kolkata,India
TXN005651,CUST0198,MERCH0186,2024-11-10 17:43:09.360,48095.47,UPI,0,Customer_198,Female,60+,East,2024-12-31 17:43:09.290,Merchant_186,Home Decor,Bangalore,India
TXN005652,CUST0323,MERCH0078,2025-01-12 17:43:09.360,29527.47,Wallet,0,Customer_323,Female,18-25,North,2023-09-14 17:43:09.293,Merchant_78,Electronics,Pune,India
TXN005653,CUST0056,MERCH0134,2025-04-23 17:43:09.360,39390.38,Debit Card,0,Customer_56,Female,26-35,West,2023-01-29 17:43:09.290,Merchant_134,Books,Delhi,India
TXN005654,CUST0203,MERCH0065,2025-05-27 17:43:09.360,2364.32,Wallet,0,Customer_203,Male,60+,East,2021-08-19 17:43:09.290,Merchant_65,Electronics,Hyderabad,India
TXN005655,CUST0138,MERCH0086,2025-03-24 17:43:09.360,5416.18,UPI,0,Customer_138,Male,60+,West,2021-10-19 17:43:09.290,Merchant_86,Grocery,Pune,India
TXN005656,CUST0422,MERCH0034,2025-05-01 17:43:09.360,40745.39,UPI,0,Customer_422,Female,26-35,South,2024-03-10 17:43:09.293,Merchant_34,Home Decor,Delhi,India
TXN005657,CUST0057,MERCH0056,2025-03-16 17:43:09.360,31215.12,Wallet,0,Customer_57,Female,46-60,East,2022-01-31 17:43:09.290,Merchant_56,Electronics,Delhi,India
TXN005658,CUST0562,MERCH0075,2024-08-20 17:43:09.360,9630.00,Net Banking,0,Customer_562,Male,26-35,South,2021-07-11 17:43:09.293,Merchant_75,Beauty,Delhi,India
TXN005659,CUST0071,MERCH0003,2025-02-14 17:43:09.360,20299.29,Debit Card,0,Customer_71,Female,46-60,East,2021-07-03 17:43:09.290,Merchant_3,Beauty,Delhi,India
TXN005660,CUST0594,MERCH0170,2024-11-23 17:43:09.360,26979.76,Debit Card,0,Customer_594,Female,36-45,East,2022-05-28 17:43:09.293,Merchant_170,Books,Kolkata,India
TXN005661,CUST0372,MERCH0190,2025-04-22 17:43:09.360,42196.13,UPI,0,Customer_372,Female,18-25,North,2023-02-24 17:43:09.293,Merchant_190,Books,Ahmedabad,India
TXN005662,CUST0600,MERCH0006,2025-01-01 17:43:09.360,3114.56,Debit Card,0,Customer_600,Female,36-45,East,2021-10-22 17:43:09.293,Merchant_6,Home Decor,Kolkata,India
TXN005663,CUST0514,MERCH0006,2024-10-24 17:43:09.360,29876.44,Wallet,0,Customer_514,Female,60+,East,2021-06-29 17:43:09.293,Merchant_6,Home Decor,Kolkata,India
TXN005664,CUST0084,MERCH0191,2024-09-07 17:43:09.360,35880.09,UPI,0,Customer_84,Female,18-25,South,2021-12-06 17:43:09.290,Merchant_191,Books,Pune,India
TXN005665,CUST0043,MERCH0148,2024-11-05 17:43:09.360,48896.80,Debit Card,0,Customer_43,Female,46-60,South,2022-04-14 17:43:09.290,Merchant_148,Electronics,Pune,India
TXN005666,CUST0133,MERCH0149,2025-02-17 17:43:09.360,40377.29,Credit Card,0,Customer_133,Male,18-25,North,2024-12-28 17:43:09.290,Merchant_149,Grocery,Kolkata,India
TXN005667,CUST0395,MERCH0002,2025-03-08 17:43:09.360,13883.74,Debit Card,0,Customer_395,Male,26-35,East,2021-09-23 17:43:09.293,Merchant_2,Electronics,Mumbai,India
TXN005668,CUST0065,MERCH0218,2025-05-05 17:43:09.360,35508.00,Wallet,0,Customer_65,Male,46-60,North,2021-07-12 17:43:09.290,Merchant_218,Beauty,Mumbai,India
TXN005669,CUST0290,MERCH0223,2024-09-11 17:43:09.360,38187.57,Debit Card,1,Customer_290,Female,60+,North,2023-08-06 17:43:09.293,Merchant_223,Electronics,Kolkata,India
TXN005670,CUST0376,MERCH0090,2024-11-01 17:43:09.360,36513.80,Net Banking,1,Customer_376,Female,26-35,West,2021-11-05 17:43:09.293,Merchant_90,Grocery,Kolkata,India
TXN005671,CUST0467,MERCH0056,2024-10-31 17:43:09.360,41025.19,Net Banking,0,Customer_467,Female,36-45,West,2024-10-06 17:43:09.293,Merchant_56,Electronics,Delhi,India
TXN005672,CUST0213,MERCH0096,2024-09-06 17:43:09.360,45196.13,UPI,0,Customer_213,Male,46-60,North,2022-10-18 17:43:09.290,Merchant_96,Grocery,Chennai,India
TXN005673,CUST0148,MERCH0010,2025-03-08 17:43:09.360,5011.65,Net Banking,0,Customer_148,Male,18-25,North,2022-11-15 17:43:09.290,Merchant_10,Books,Delhi,India
TXN005674,CUST0573,MERCH0087,2025-04-01 17:43:09.360,5327.72,Wallet,0,Customer_573,Male,18-25,East,2022-12-19 17:43:09.293,Merchant_87,Home Decor,Bangalore,India
TXN005675,CUST0471,MERCH0250,2024-11-12 17:43:09.360,39840.36,Credit Card,0,Customer_471,Male,46-60,East,2023-07-09 17:43:09.293,Merchant_250,Beauty,Hyderabad,India
TXN005676,CUST0149,MERCH0070,2024-08-28 17:43:09.360,12693.39,Credit Card,0,Customer_149,Male,46-60,North,2024-03-20 17:43:09.290,Merchant_70,Home Decor,Hyderabad,India
TXN005677,CUST0088,MERCH0151,2024-08-27 17:43:09.360,3021.22,UPI,0,Customer_88,Male,60+,South,2021-07-19 17:43:09.290,Merchant_151,Electronics,Chennai,India
TXN005678,CUST0324,MERCH0220,2024-09-11 17:43:09.360,20121.34,UPI,0,Customer_324,Female,18-25,East,2021-05-26 17:43:09.293,Merchant_220,Home Decor,Delhi,India
TXN005679,CUST0396,MERCH0113,2024-12-02 17:43:09.360,41011.86,Net Banking,0,Customer_396,Female,36-45,West,2022-02-03 17:43:09.293,Merchant_113,Grocery,Bangalore,India
TXN005680,CUST0404,MERCH0030,2024-07-07 17:43:09.360,6415.59,Wallet,0,Customer_404,Male,60+,South,2024-09-15 17:43:09.293,Merchant_30,Clothing,Delhi,India
TXN005681,CUST0082,MERCH0128,2024-09-27 17:43:09.360,33624.91,Net Banking,0,Customer_82,Female,36-45,East,2024-04-26 17:43:09.290,Merchant_128,Books,Kolkata,India
TXN005682,CUST0286,MERCH0078,2025-04-19 17:43:09.360,280.43,Wallet,0,Customer_286,Male,26-35,East,2024-02-13 17:43:09.293,Merchant_78,Electronics,Pune,India
TXN005683,CUST0382,MERCH0165,2024-11-20 17:43:09.360,5575.90,Wallet,1,Customer_382,Female,36-45,West,2022-08-06 17:43:09.293,Merchant_165,Books,Delhi,India
TXN005684,CUST0270,MERCH0055,2024-11-09 17:43:09.360,17607.43,Credit Card,1,Customer_270,Male,18-25,North,2023-03-30 17:43:09.293,Merchant_55,Home Decor,Kolkata,India
TXN005685,CUST0292,MERCH0224,2024-09-11 17:43:09.360,4271.75,Wallet,0,Customer_292,Male,18-25,South,2022-03-06 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN005686,CUST0453,MERCH0049,2024-08-25 17:43:09.360,42310.49,Debit Card,0,Customer_453,Female,18-25,West,2021-06-04 17:43:09.293,Merchant_49,Clothing,Bangalore,India
TXN005687,CUST0024,MERCH0034,2024-07-02 17:43:09.360,43217.12,Wallet,0,Customer_24,Female,18-25,East,2022-03-30 17:43:09.290,Merchant_34,Home Decor,Delhi,India
TXN005688,CUST0311,MERCH0105,2024-07-14 17:43:09.360,37802.98,Credit Card,0,Customer_311,Female,60+,East,2022-06-30 17:43:09.293,Merchant_105,Clothing,Bangalore,India
TXN005689,CUST0461,MERCH0172,2024-10-16 17:43:09.360,12199.73,Net Banking,0,Customer_461,Female,60+,North,2022-10-16 17:43:09.293,Merchant_172,Clothing,Delhi,India
TXN005690,CUST0208,MERCH0243,2025-02-06 17:43:09.360,26210.03,Wallet,0,Customer_208,Female,36-45,South,2021-09-02 17:43:09.290,Merchant_243,Books,Hyderabad,India
TXN005691,CUST0438,MERCH0022,2025-04-20 17:43:09.360,9291.01,Debit Card,0,Customer_438,Female,46-60,East,2025-01-13 17:43:09.293,Merchant_22,Beauty,Bangalore,India
TXN005692,CUST0538,MERCH0031,2025-03-31 17:43:09.360,14135.79,UPI,0,Customer_538,Male,60+,West,2022-07-07 17:43:09.293,Merchant_31,Books,Ahmedabad,India
TXN005693,CUST0336,MERCH0135,2024-07-04 17:43:09.360,25848.66,Net Banking,0,Customer_336,Female,36-45,East,2024-08-24 17:43:09.293,Merchant_135,Grocery,Pune,India
TXN005694,CUST0422,MERCH0105,2025-02-12 17:43:09.360,36777.19,UPI,0,Customer_422,Female,26-35,South,2024-03-10 17:43:09.293,Merchant_105,Clothing,Bangalore,India
TXN005695,CUST0321,MERCH0149,2025-02-05 17:43:09.360,4823.25,Debit Card,0,Customer_321,Female,18-25,South,2021-06-06 17:43:09.293,Merchant_149,Grocery,Kolkata,India
TXN005696,CUST0497,MERCH0016,2024-07-24 17:43:09.360,14905.17,Credit Card,0,Customer_497,Male,26-35,North,2021-10-27 17:43:09.293,Merchant_16,Home Decor,Pune,India
TXN005697,CUST0587,MERCH0020,2024-12-23 17:43:09.360,46338.41,Credit Card,0,Customer_587,Female,36-45,West,2021-09-06 17:43:09.293,Merchant_20,Beauty,Pune,India
TXN005698,CUST0163,MERCH0043,2025-06-17 17:43:09.360,21513.25,Net Banking,0,Customer_163,Female,18-25,East,2022-07-05 17:43:09.290,Merchant_43,Books,Chennai,India
TXN005699,CUST0541,MERCH0172,2025-01-31 17:43:09.360,46949.60,Wallet,0,Customer_541,Male,26-35,East,2023-01-09 17:43:09.293,Merchant_172,Clothing,Delhi,India
TXN005700,CUST0165,MERCH0047,2024-09-09 17:43:09.360,49570.89,Wallet,0,Customer_165,Female,60+,West,2021-11-16 17:43:09.290,Merchant_47,Home Decor,Kolkata,India
TXN005701,CUST0566,MERCH0114,2024-07-25 17:43:09.360,26380.33,UPI,0,Customer_566,Female,26-35,East,2024-02-17 17:43:09.293,Merchant_114,Clothing,Pune,India
TXN005702,CUST0295,MERCH0019,2025-05-21 17:43:09.360,14473.40,Credit Card,0,Customer_295,Female,36-45,North,2023-04-06 17:43:09.293,Merchant_19,Home Decor,Mumbai,India
TXN005703,CUST0042,MERCH0048,2024-07-18 17:43:09.360,39559.76,Wallet,0,Customer_42,Male,18-25,East,2025-01-25 17:43:09.290,Merchant_48,Beauty,Hyderabad,India
TXN005704,CUST0285,MERCH0224,2024-12-02 17:43:09.360,8049.61,Wallet,0,Customer_285,Female,26-35,East,2022-03-04 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN005705,CUST0387,MERCH0207,2024-11-30 17:43:09.360,12677.14,Credit Card,0,Customer_387,Male,46-60,North,2023-03-19 17:43:09.293,Merchant_207,Electronics,Chennai,India
TXN005706,CUST0138,MERCH0197,2025-06-27 17:43:09.360,39265.51,Credit Card,0,Customer_138,Male,60+,West,2021-10-19 17:43:09.290,Merchant_197,Grocery,Hyderabad,India
TXN005707,CUST0187,MERCH0139,2024-07-03 17:43:09.360,21738.93,Debit Card,0,Customer_187,Female,26-35,East,2023-04-04 17:43:09.290,Merchant_139,Clothing,Chennai,India
TXN005708,CUST0431,MERCH0207,2025-04-24 17:43:09.360,10156.74,UPI,0,Customer_431,Male,26-35,North,2024-08-01 17:43:09.293,Merchant_207,Electronics,Chennai,India
TXN005709,CUST0554,MERCH0157,2025-06-27 17:43:09.360,32591.17,Credit Card,0,Customer_554,Female,60+,West,2022-03-03 17:43:09.293,Merchant_157,Beauty,Bangalore,India
TXN005710,CUST0416,MERCH0242,2024-10-28 17:43:09.360,36664.82,Debit Card,0,Customer_416,Male,26-35,West,2023-11-28 17:43:09.293,Merchant_242,Grocery,Mumbai,India
TXN005711,CUST0426,MERCH0045,2024-08-16 17:43:09.360,6341.05,Credit Card,0,Customer_426,Male,36-45,South,2023-09-14 17:43:09.293,Merchant_45,Clothing,Chennai,India
TXN005712,CUST0416,MERCH0196,2025-06-03 17:43:09.360,13921.31,Net Banking,0,Customer_416,Male,26-35,West,2023-11-28 17:43:09.293,Merchant_196,Beauty,Delhi,India
TXN005713,CUST0026,MERCH0241,2024-07-16 17:43:09.360,11141.71,Net Banking,0,Customer_26,Female,18-25,East,2021-12-29 17:43:09.290,Merchant_241,Books,Pune,India
TXN005714,CUST0371,MERCH0164,2025-05-09 17:43:09.360,19054.75,Net Banking,0,Customer_371,Female,26-35,South,2022-09-08 17:43:09.293,Merchant_164,Grocery,Pune,India
TXN005715,CUST0385,MERCH0176,2024-07-15 17:43:09.360,38195.90,Credit Card,0,Customer_385,Male,36-45,North,2023-01-05 17:43:09.293,Merchant_176,Electronics,Kolkata,India
TXN005716,CUST0056,MERCH0087,2024-10-30 17:43:09.360,35714.03,Wallet,0,Customer_56,Female,26-35,West,2023-01-29 17:43:09.290,Merchant_87,Home Decor,Bangalore,India
TXN005717,CUST0253,MERCH0015,2025-05-27 17:43:09.360,33159.94,Wallet,0,Customer_253,Female,26-35,West,2023-03-17 17:43:09.293,Merchant_15,Grocery,Ahmedabad,India
TXN005718,CUST0106,MERCH0110,2025-05-26 17:43:09.360,413.65,Net Banking,0,Customer_106,Female,26-35,West,2024-08-16 17:43:09.290,Merchant_110,Home Decor,Hyderabad,India
TXN005719,CUST0130,MERCH0172,2024-12-10 17:43:09.360,7192.95,UPI,0,Customer_130,Female,60+,East,2024-01-19 17:43:09.290,Merchant_172,Clothing,Delhi,India
TXN005720,CUST0376,MERCH0195,2024-11-06 17:43:09.360,11242.55,Debit Card,0,Customer_376,Female,26-35,West,2021-11-05 17:43:09.293,Merchant_195,Beauty,Hyderabad,India
TXN005721,CUST0308,MERCH0096,2025-06-02 17:43:09.360,13670.60,Net Banking,0,Customer_308,Female,60+,West,2024-12-20 17:43:09.293,Merchant_96,Grocery,Chennai,India
TXN005722,CUST0091,MERCH0202,2025-05-17 17:43:09.360,7406.68,Debit Card,0,Customer_91,Female,26-35,East,2022-07-21 17:43:09.290,Merchant_202,Books,Bangalore,India
TXN005723,CUST0393,MERCH0168,2025-04-28 17:43:09.360,20574.75,Debit Card,0,Customer_393,Female,26-35,East,2023-07-21 17:43:09.293,Merchant_168,Clothing,Kolkata,India
TXN005724,CUST0534,MERCH0102,2025-05-18 17:43:09.360,3851.51,Net Banking,0,Customer_534,Male,18-25,South,2022-01-06 17:43:09.293,Merchant_102,Electronics,Pune,India
TXN005725,CUST0110,MERCH0086,2025-02-18 17:43:09.360,37526.11,Wallet,0,Customer_110,Male,36-45,North,2024-12-18 17:43:09.290,Merchant_86,Grocery,Pune,India
TXN005726,CUST0561,MERCH0142,2024-07-08 17:43:09.360,39407.27,UPI,0,Customer_561,Female,36-45,East,2022-07-23 17:43:09.293,Merchant_142,Beauty,Bangalore,India
TXN005727,CUST0585,MERCH0191,2024-07-09 17:43:09.360,28755.91,Net Banking,0,Customer_585,Female,18-25,West,2024-06-02 17:43:09.293,Merchant_191,Books,Pune,India
TXN005728,CUST0340,MERCH0081,2024-12-12 17:43:09.360,4576.27,Debit Card,0,Customer_340,Female,18-25,South,2024-02-04 17:43:09.293,Merchant_81,Electronics,Kolkata,India
TXN005729,CUST0565,MERCH0213,2024-09-14 17:43:09.360,44515.15,Credit Card,0,Customer_565,Female,60+,East,2025-03-01 17:43:09.293,Merchant_213,Clothing,Mumbai,India
TXN005730,CUST0356,MERCH0051,2025-01-28 17:43:09.360,48285.23,Credit Card,0,Customer_356,Male,36-45,South,2022-01-04 17:43:09.293,Merchant_51,Books,Mumbai,India
TXN005731,CUST0168,MERCH0112,2024-12-06 17:43:09.360,10197.94,Debit Card,0,Customer_168,Male,26-35,East,2021-10-01 17:43:09.290,Merchant_112,Beauty,Chennai,India
TXN005732,CUST0557,MERCH0207,2024-12-28 17:43:09.360,35261.53,Net Banking,0,Customer_557,Female,60+,West,2023-08-13 17:43:09.293,Merchant_207,Electronics,Chennai,India
TXN005733,CUST0452,MERCH0186,2024-12-03 17:43:09.360,42112.74,Wallet,0,Customer_452,Female,18-25,South,2022-11-09 17:43:09.293,Merchant_186,Home Decor,Bangalore,India
TXN005734,CUST0105,MERCH0015,2025-02-01 17:43:09.360,27038.19,Net Banking,0,Customer_105,Female,46-60,South,2021-09-11 17:43:09.290,Merchant_15,Grocery,Ahmedabad,India
TXN005735,CUST0150,MERCH0065,2024-12-06 17:43:09.360,16233.82,UPI,0,Customer_150,Female,46-60,East,2023-05-15 17:43:09.290,Merchant_65,Electronics,Hyderabad,India
TXN005736,CUST0146,MERCH0088,2025-05-11 17:43:09.360,23980.08,Credit Card,0,Customer_146,Male,36-45,West,2023-04-20 17:43:09.290,Merchant_88,Beauty,Pune,India
TXN005737,CUST0299,MERCH0183,2024-10-13 17:43:09.360,25662.21,Debit Card,0,Customer_299,Male,36-45,East,2024-08-07 17:43:09.293,Merchant_183,Clothing,Bangalore,India
TXN005738,CUST0167,MERCH0247,2025-02-09 17:43:09.360,20091.79,Wallet,0,Customer_167,Female,26-35,South,2023-11-22 17:43:09.290,Merchant_247,Home Decor,Bangalore,India
TXN005739,CUST0048,MERCH0076,2025-01-07 17:43:09.360,46499.14,Net Banking,0,Customer_48,Male,60+,North,2024-01-26 17:43:09.290,Merchant_76,Electronics,Kolkata,India
