TransactionID,CustomerID,MerchantID,TransactionDate,Amount,PaymentType,IsFraud
TXN005342,CUST0276,MERCH0214,2025-06-16 17:43:09.357201,25886.36,UPI,0
TXN005343,CUST0140,MERCH0247,2024-12-19 17:43:09.357209,42748.69,Net Banking,0
TXN005344,CUST0357,MERCH0081,2025-06-03 17:43:09.357218,36644.22,Net Banking,0
TXN005345,CUST0023,MERCH0022,2025-03-29 17:43:09.357226,4057.19,Debit Card,0
TXN005346,CUST0270,MERCH0171,2025-04-01 17:43:09.357235,10537.22,Wallet,1
TXN005347,CUST0333,MERCH0211,2024-07-31 17:43:09.357243,15663.2,Wallet,0
TXN005348,CUST0085,MERCH0209,2024-09-27 17:43:09.357252,5908.74,Credit Card,0
TXN005349,CUST0031,MERCH0216,2024-08-31 17:43:09.357261,22899.26,UPI,0
TXN005350,CUST0240,MERCH0164,2025-03-09 17:43:09.357270,49217.03,Credit Card,0
TXN005351,CUST0363,MERCH0096,2025-04-09 17:43:09.357279,25779.18,UPI,0
TXN005352,CUST0389,MERCH0122,2024-08-08 17:43:09.357288,37119.92,UPI,1
TXN005353,CUST0299,MERCH0248,2025-02-08 17:43:09.357296,34178.6,Debit Card,0
TXN005354,CUST0371,MERCH0250,2024-11-26 17:43:09.357304,42510.58,Net Banking,0
TXN005355,CUST0099,MERCH0238,2025-06-10 17:43:09.357312,10864.6,Net Banking,0
TXN005356,CUST0047,MERCH0123,2025-05-05 17:43:09.357321,37715.93,Net Banking,0
TXN005357,CUST0422,MERCH0052,2025-03-23 17:43:09.357329,44079.63,Wallet,0
TXN005358,CUST0480,MERCH0164,2024-09-18 17:43:09.357338,8658.34,Net Banking,0
TXN005359,CUST0579,MERCH0156,2024-11-06 17:43:09.357346,17405.43,Wallet,1
TXN005360,CUST0062,MERCH0078,2024-10-31 17:43:09.357355,48508.08,Credit Card,1
TXN005361,CUST0109,MERCH0186,2024-07-29 17:43:09.357364,39061.31,Wallet,0
TXN005362,CUST0549,MERCH0164,2024-07-19 17:43:09.357373,14201.28,UPI,0
TXN005363,CUST0119,MERCH0070,2025-05-05 17:43:09.357381,28240.69,Debit Card,0
TXN005364,CUST0598,MERCH0137,2025-04-02 17:43:09.357389,20275.87,Debit Card,0
TXN005365,CUST0382,MERCH0021,2024-10-10 17:43:09.357398,24549.26,UPI,0
TXN005366,CUST0392,MERCH0064,2024-11-04 17:43:09.357406,17822.79,Credit Card,0
TXN005367,CUST0052,MERCH0076,2025-02-25 17:43:09.357415,14038.62,Debit Card,1
TXN005368,CUST0289,MERCH0061,2025-05-05 17:43:09.357423,33770.68,UPI,0
TXN005369,CUST0337,MERCH0250,2024-11-24 17:43:09.357432,38949.24,Debit Card,0
TXN005370,CUST0204,MERCH0222,2024-12-13 17:43:09.357441,43710.46,Wallet,0
TXN005371,CUST0238,MERCH0095,2025-05-20 17:43:09.357449,7850.97,Debit Card,0
TXN005372,CUST0382,MERCH0040,2024-06-28 17:43:09.357457,41160.49,Wallet,0
TXN005373,CUST0136,MERCH0184,2024-11-12 17:43:09.357466,12814.56,Wallet,0
TXN005374,CUST0407,MERCH0004,2024-11-03 17:43:09.357474,21424.09,Debit Card,0
TXN005375,CUST0508,MERCH0031,2025-02-16 17:43:09.357483,45082.04,Debit Card,0
TXN005376,CUST0362,MERCH0155,2024-08-02 17:43:09.357491,22779.73,Wallet,0
TXN005377,CUST0381,MERCH0186,2024-08-11 17:43:09.357500,9933.47,Debit Card,0
TXN005378,CUST0576,MERCH0249,2025-01-11 17:43:09.357509,8077.45,Credit Card,1
TXN005379,CUST0254,MERCH0153,2025-05-22 17:43:09.357517,23701.89,Net Banking,0
TXN005380,CUST0477,MERCH0069,2025-04-22 17:43:09.357525,38157.35,Net Banking,0
TXN005381,CUST0114,MERCH0070,2025-03-09 17:43:09.357534,49860.54,UPI,0
TXN005382,CUST0020,MERCH0005,2024-11-21 17:43:09.357542,39391.69,Net Banking,0
TXN005383,CUST0528,MERCH0115,2024-12-01 17:43:09.357551,43862.9,Credit Card,0
TXN005384,CUST0145,MERCH0091,2025-04-02 17:43:09.357559,37416.83,Net Banking,0
TXN005385,CUST0208,MERCH0008,2024-08-29 17:43:09.357567,44782.21,Net Banking,0
TXN005386,CUST0531,MERCH0009,2024-12-31 17:43:09.357576,3907.05,Credit Card,0
TXN005387,CUST0376,MERCH0015,2025-06-15 17:43:09.357585,46503.59,Wallet,1
TXN005388,CUST0504,MERCH0228,2024-09-01 17:43:09.357593,19880.67,Net Banking,0
TXN005389,CUST0166,MERCH0249,2025-02-23 17:43:09.357601,46088.55,UPI,0
TXN005390,CUST0550,MERCH0105,2024-11-07 17:43:09.357616,3879.07,Net Banking,0
TXN005391,CUST0181,MERCH0007,2024-10-20 17:43:09.357625,35790.62,Net Banking,0
TXN005392,CUST0444,MERCH0224,2025-02-22 17:43:09.357634,36810.87,Credit Card,0
TXN005393,CUST0332,MERCH0072,2024-11-05 17:43:09.357643,49845.85,Credit Card,0
TXN005394,CUST0503,MERCH0239,2025-02-10 17:43:09.357652,38465.88,UPI,1
TXN005395,CUST0079,MERCH0115,2025-05-10 17:43:09.357660,19190.43,Debit Card,0
TXN005396,CUST0585,MERCH0015,2024-12-24 17:43:09.357669,27906.7,Credit Card,0
TXN005397,CUST0396,MERCH0165,2024-12-05 17:43:09.357676,18390.89,Debit Card,0
TXN005398,CUST0103,MERCH0083,2025-04-11 17:43:09.357684,9881.33,UPI,0
TXN005399,CUST0402,MERCH0039,2024-12-16 17:43:09.357692,12500.27,Net Banking,0
TXN005400,CUST0224,MERCH0134,2025-03-17 17:43:09.357700,11178.33,Net Banking,0
TXN005401,CUST0518,MERCH0211,2025-03-15 17:43:09.357708,27485.88,Debit Card,0
TXN005402,CUST0236,MERCH0057,2024-09-14 17:43:09.357715,45317.42,UPI,0
TXN005403,CUST0427,MERCH0092,2024-08-08 17:43:09.357723,45645.06,UPI,0
TXN005404,CUST0116,MERCH0081,2024-11-29 17:43:09.357731,2832.71,Credit Card,0
TXN005405,CUST0163,MERCH0234,2024-10-21 17:43:09.357739,4086.98,Debit Card,0
TXN005406,CUST0226,MERCH0147,2024-09-08 17:43:09.357748,12331.44,Credit Card,0
TXN005407,CUST0230,MERCH0127,2024-12-09 17:43:09.357756,12827.47,Debit Card,0
TXN005408,CUST0182,MERCH0191,2025-06-04 17:43:09.357765,4834.97,Credit Card,0
TXN005409,CUST0249,MERCH0159,2024-09-01 17:43:09.357774,19484.32,Credit Card,0
TXN005410,CUST0318,MERCH0075,2025-04-06 17:43:09.357783,29427.5,UPI,0
TXN005411,CUST0210,MERCH0079,2024-09-04 17:43:09.357791,28950.29,UPI,0
TXN005412,CUST0392,MERCH0010,2024-12-31 17:43:09.357800,27217.14,Net Banking,0
TXN005413,CUST0096,MERCH0107,2024-09-03 17:43:09.357808,16999.73,Net Banking,0
TXN005414,CUST0086,MERCH0087,2024-06-29 17:43:09.357817,35352.14,UPI,0
TXN005415,CUST0415,MERCH0067,2024-12-04 17:43:09.357826,41341.55,UPI,0
TXN005416,CUST0394,MERCH0062,2025-05-19 17:43:09.357834,17379.09,Credit Card,0
TXN005417,CUST0501,MERCH0131,2024-08-28 17:43:09.357843,4368.21,Net Banking,0
TXN005418,CUST0582,MERCH0146,2025-03-07 17:43:09.357852,14886.88,UPI,0
TXN005419,CUST0133,MERCH0153,2024-07-23 17:43:09.357861,6954.7,Debit Card,0
TXN005420,CUST0314,MERCH0107,2025-06-24 17:43:09.357869,23421.2,Debit Card,0
TXN005421,CUST0221,MERCH0148,2025-03-12 17:43:09.357878,7881.16,Net Banking,0
TXN005422,CUST0438,MERCH0186,2024-08-16 17:43:09.357886,23195.95,Debit Card,0
TXN005423,CUST0046,MERCH0093,2025-03-06 17:43:09.357895,11128.04,Credit Card,0
TXN005424,CUST0192,MERCH0086,2025-01-12 17:43:09.357904,36962.68,Net Banking,0
TXN005425,CUST0520,MERCH0178,2024-10-10 17:43:09.357913,1475.66,UPI,0
TXN005426,CUST0379,MERCH0121,2025-03-14 17:43:09.357922,27781.84,Debit Card,0
TXN005427,CUST0334,MERCH0079,2024-11-16 17:43:09.357930,8557.46,Credit Card,0
TXN005428,CUST0039,MERCH0231,2024-10-09 17:43:09.357939,149.49,UPI,0
TXN005429,CUST0293,MERCH0010,2024-10-20 17:43:09.357947,43473.08,Wallet,0
TXN005430,CUST0162,MERCH0149,2025-06-14 17:43:09.357956,33609.24,Credit Card,0
TXN005431,CUST0331,MERCH0247,2024-12-12 17:43:09.357965,5037.25,Debit Card,0
TXN005432,CUST0104,MERCH0244,2025-02-22 17:43:09.357974,33237.21,Credit Card,0
TXN005433,CUST0161,MERCH0029,2024-12-04 17:43:09.357983,30621.2,Wallet,0
TXN005434,CUST0054,MERCH0096,2025-02-08 17:43:09.357991,23720.5,Wallet,0
TXN005435,CUST0034,MERCH0010,2025-04-27 17:43:09.358000,21020.98,Credit Card,0
TXN005436,CUST0242,MERCH0013,2024-09-18 17:43:09.358008,44364.78,UPI,0
TXN005437,CUST0113,MERCH0047,2025-05-05 17:43:09.358016,12332.89,UPI,0
TXN005438,CUST0318,MERCH0151,2024-07-17 17:43:09.358026,19975.67,Wallet,0
TXN005439,CUST0023,MERCH0050,2025-06-16 17:43:09.358034,16522.86,Net Banking,0
TXN005440,CUST0558,MERCH0215,2025-02-12 17:43:09.358043,38582.93,Net Banking,0
TXN005441,CUST0118,MERCH0223,2024-08-02 17:43:09.358051,45831.62,UPI,0
TXN005442,CUST0212,MERCH0132,2025-02-04 17:43:09.358060,42504.11,Net Banking,0
TXN005443,CUST0418,MERCH0116,2024-09-19 17:43:09.358107,39905.43,UPI,0
TXN005444,CUST0113,MERCH0113,2025-02-12 17:43:09.358117,49340.82,Debit Card,0
TXN005445,CUST0044,MERCH0195,2024-08-31 17:43:09.358125,34887.51,UPI,0
TXN005446,CUST0128,MERCH0085,2024-11-19 17:43:09.358135,37577.58,Debit Card,0
TXN005447,CUST0158,MERCH0053,2024-07-23 17:43:09.358144,49141.85,Wallet,0
TXN005448,CUST0394,MERCH0130,2024-12-01 17:43:09.358153,448.84,Net Banking,0
TXN005449,CUST0512,MERCH0068,2024-07-04 17:43:09.358161,31739.01,Wallet,1
TXN005450,CUST0045,MERCH0193,2025-02-25 17:43:09.358170,36974.68,Credit Card,0
TXN005451,CUST0108,MERCH0079,2025-03-04 17:43:09.358179,45899.57,Credit Card,0
TXN005452,CUST0219,MERCH0057,2025-01-22 17:43:09.358188,44203.83,Wallet,0
TXN005453,CUST0443,MERCH0097,2024-10-01 17:43:09.358196,42113.84,UPI,0
TXN005454,CUST0315,MERCH0198,2025-06-11 17:43:09.358205,47294.98,UPI,0
TXN005455,CUST0177,MERCH0135,2024-10-02 17:43:09.358214,26915.22,Net Banking,0
TXN005456,CUST0228,MERCH0147,2024-07-14 17:43:09.358222,445.31,Wallet,0
TXN005457,CUST0267,MERCH0172,2024-11-21 17:43:09.358231,651.61,Credit Card,0
TXN005458,CUST0379,MERCH0063,2024-08-13 17:43:09.358240,27277.49,Wallet,0
TXN005459,CUST0489,MERCH0065,2024-11-02 17:43:09.358249,21820.08,Wallet,0
TXN005460,CUST0290,MERCH0039,2025-05-26 17:43:09.358258,22617.13,Net Banking,0
TXN005461,CUST0357,MERCH0211,2024-09-16 17:43:09.358266,20080.2,UPI,0
TXN005462,CUST0204,MERCH0109,2025-05-22 17:43:09.358275,45894.52,Credit Card,0
TXN005463,CUST0213,MERCH0026,2025-03-17 17:43:09.358284,18022.6,Net Banking,0
TXN005464,CUST0552,MERCH0172,2024-11-29 17:43:09.358292,42825.72,Credit Card,0
TXN005465,CUST0323,MERCH0012,2024-09-21 17:43:09.358301,45152.95,Credit Card,0
TXN005466,CUST0594,MERCH0150,2025-02-06 17:43:09.358310,25025.14,UPI,0
TXN005467,CUST0181,MERCH0077,2024-11-01 17:43:09.358318,22402.21,UPI,0
TXN005468,CUST0499,MERCH0220,2024-11-11 17:43:09.358327,38074.93,Net Banking,0
TXN005469,CUST0320,MERCH0142,2025-02-15 17:43:09.358336,35427.78,Debit Card,0
TXN005470,CUST0083,MERCH0086,2025-02-23 17:43:09.358345,16493.9,Net Banking,0
TXN005471,CUST0303,MERCH0030,2025-05-06 17:43:09.358354,5217.15,Net Banking,0
TXN005472,CUST0262,MERCH0172,2025-04-01 17:43:09.358363,13316.13,Debit Card,0
TXN005473,CUST0200,MERCH0212,2025-03-22 17:43:09.358371,6638.32,Credit Card,0
TXN005474,CUST0240,MERCH0236,2025-03-25 17:43:09.358380,14807.14,Wallet,0
TXN005475,CUST0295,MERCH0219,2024-12-22 17:43:09.358389,13164.9,Debit Card,0
TXN005476,CUST0512,MERCH0166,2024-10-15 17:43:09.358398,31921.8,Wallet,0
TXN005477,CUST0396,MERCH0187,2025-04-16 17:43:09.358406,47729.35,Credit Card,0
TXN005478,CUST0138,MERCH0170,2024-07-01 17:43:09.358414,34318.61,Debit Card,0
TXN005479,CUST0129,MERCH0052,2024-09-19 17:43:09.358423,46339.81,UPI,0
TXN005480,CUST0049,MERCH0063,2025-06-10 17:43:09.358432,39228.2,Net Banking,1
TXN005481,CUST0293,MERCH0189,2025-01-15 17:43:09.358441,36421.09,Debit Card,0
TXN005482,CUST0536,MERCH0120,2025-02-02 17:43:09.358450,20761.69,Debit Card,0
TXN005483,CUST0311,MERCH0105,2024-08-18 17:43:09.358459,16307.25,Credit Card,0
TXN005484,CUST0537,MERCH0162,2024-10-18 17:43:09.358468,42329.24,UPI,0
TXN005485,CUST0234,MERCH0039,2025-01-19 17:43:09.358477,45279.12,Debit Card,0
TXN005486,CUST0209,MERCH0041,2024-07-14 17:43:09.358485,22648.94,UPI,0
TXN005487,CUST0094,MERCH0121,2025-05-10 17:43:09.358493,552.25,Wallet,0
TXN005488,CUST0327,MERCH0108,2025-01-03 17:43:09.358502,39647.3,Debit Card,0
TXN005489,CUST0225,MERCH0165,2024-08-05 17:43:09.358511,14324.94,UPI,0
TXN005490,CUST0011,MERCH0065,2025-04-24 17:43:09.358521,593.4,Net Banking,0
TXN005491,CUST0329,MERCH0118,2024-09-12 17:43:09.358530,40268.93,Credit Card,0
TXN005492,CUST0012,MERCH0079,2025-05-09 17:43:09.358539,25918.97,UPI,0
TXN005493,CUST0035,MERCH0160,2025-06-24 17:43:09.358547,34292.02,Credit Card,0
TXN005494,CUST0447,MERCH0008,2025-03-01 17:43:09.358556,45743.02,Debit Card,0
TXN005495,CUST0452,MERCH0097,2024-07-23 17:43:09.358564,27104.57,Debit Card,0
TXN005496,CUST0220,MERCH0018,2025-01-15 17:43:09.358573,25209.38,Wallet,0
TXN005497,CUST0441,MERCH0173,2024-11-17 17:43:09.358583,14604.04,Credit Card,0
TXN005498,CUST0535,MERCH0221,2024-07-05 17:43:09.358592,15329.17,Net Banking,0
TXN005499,CUST0595,MERCH0096,2025-01-23 17:43:09.358601,39847.45,Net Banking,0
TXN005500,CUST0229,MERCH0033,2024-10-09 17:43:09.358610,22506.56,UPI,0
TXN005501,CUST0344,MERCH0005,2025-01-06 17:43:09.358619,8259.96,Net Banking,0
TXN005502,CUST0080,MERCH0210,2025-06-05 17:43:09.358628,4816.99,Credit Card,0
TXN005503,CUST0353,MERCH0240,2025-04-28 17:43:09.358636,23698.71,Debit Card,0
TXN005504,CUST0396,MERCH0127,2024-07-07 17:43:09.358645,23301.26,Credit Card,0
TXN005505,CUST0290,MERCH0250,2024-08-11 17:43:09.358653,32707.57,Credit Card,0
TXN005506,CUST0455,MERCH0074,2025-02-14 17:43:09.358663,23606.27,Debit Card,1
TXN005507,CUST0128,MERCH0126,2025-06-04 17:43:09.358671,7259.44,Credit Card,0
TXN005508,CUST0543,MERCH0164,2024-09-08 17:43:09.358680,25439.36,Net Banking,0
TXN005509,CUST0359,MERCH0225,2025-05-14 17:43:09.358689,45348.79,UPI,0
TXN005510,CUST0527,MERCH0151,2024-12-31 17:43:09.358698,8056.13,UPI,0
TXN005511,CUST0313,MERCH0168,2024-07-07 17:43:09.358707,34518.76,Credit Card,0
TXN005512,CUST0075,MERCH0005,2024-07-05 17:43:09.358715,29733.58,Debit Card,0
TXN005513,CUST0546,MERCH0034,2025-04-26 17:43:09.358725,37454.43,Wallet,0
TXN005514,CUST0196,MERCH0024,2025-05-30 17:43:09.358747,7614.95,Credit Card,0
TXN005515,CUST0029,MERCH0145,2024-07-06 17:43:09.358756,47086.11,Credit Card,0
TXN005516,CUST0016,MERCH0095,2024-06-28 17:43:09.358765,31086.22,Wallet,0
TXN005517,CUST0423,MERCH0071,2025-03-24 17:43:09.358773,42368.85,UPI,0
TXN005518,CUST0589,MERCH0209,2024-10-05 17:43:09.358781,12405.68,UPI,0
TXN005519,CUST0593,MERCH0092,2024-09-10 17:43:09.358789,36996.7,Wallet,0
TXN005520,CUST0405,MERCH0230,2025-05-04 17:43:09.358798,39073.43,Debit Card,0
TXN005521,CUST0531,MERCH0125,2025-01-26 17:43:09.358806,19932.02,Credit Card,0
TXN005522,CUST0077,MERCH0022,2024-11-21 17:43:09.358815,19259.28,Net Banking,0
TXN005523,CUST0229,MERCH0015,2025-01-06 17:43:09.358824,32924.03,UPI,0
TXN005524,CUST0297,MERCH0101,2025-03-24 17:43:09.358833,4761.04,UPI,0
TXN005525,CUST0510,MERCH0015,2025-02-25 17:43:09.358841,36807.65,UPI,0
TXN005526,CUST0573,MERCH0242,2025-06-16 17:43:09.358850,2240.05,Debit Card,0
TXN005527,CUST0538,MERCH0242,2025-06-24 17:43:09.358858,9610.46,Wallet,0
TXN005528,CUST0583,MERCH0153,2024-07-01 17:43:09.358867,33240.77,Debit Card,0
TXN005529,CUST0326,MERCH0053,2024-07-17 17:43:09.358876,5006.35,UPI,0
TXN005530,CUST0363,MERCH0149,2025-04-22 17:43:09.358885,48594.92,Credit Card,0
TXN005531,CUST0359,MERCH0247,2025-02-03 17:43:09.358894,43432.97,UPI,0
TXN005532,CUST0324,MERCH0102,2025-04-24 17:43:09.358902,31352.49,Credit Card,0
TXN005533,CUST0326,MERCH0194,2025-04-07 17:43:09.358911,40970.97,Credit Card,0
TXN005534,CUST0165,MERCH0219,2025-03-15 17:43:09.358920,44390.24,UPI,0
TXN005535,CUST0573,MERCH0113,2024-12-29 17:43:09.358929,13047.83,UPI,0
TXN005536,CUST0455,MERCH0032,2024-07-23 17:43:09.358938,42485.64,Credit Card,0
TXN005537,CUST0153,MERCH0021,2025-03-15 17:43:09.358947,9820.21,Debit Card,0
TXN005538,CUST0127,MERCH0196,2024-11-14 17:43:09.358955,20725.78,Debit Card,0
TXN005539,CUST0193,MERCH0172,2025-05-31 17:43:09.358964,27957.16,Debit Card,0
TXN005540,CUST0530,MERCH0083,2025-06-12 17:43:09.358972,35723.16,Net Banking,0
TXN005541,CUST0010,MERCH0194,2024-09-24 17:43:09.358981,1604.05,Credit Card,0
TXN005542,CUST0092,MERCH0218,2024-07-30 17:43:09.358990,14596.42,Net Banking,0
TXN005543,CUST0139,MERCH0226,2024-09-03 17:43:09.358999,30465.1,Net Banking,0
TXN005544,CUST0481,MERCH0014,2025-05-05 17:43:09.359007,17932.7,Credit Card,0
TXN005545,CUST0449,MERCH0015,2024-09-13 17:43:09.359016,38773.75,Net Banking,0
TXN005546,CUST0333,MERCH0148,2025-03-06 17:43:09.359025,32617.44,Credit Card,0
TXN005547,CUST0340,MERCH0034,2025-05-21 17:43:09.359034,11796.63,Wallet,1
TXN005548,CUST0052,MERCH0164,2024-11-10 17:43:09.359042,7381.86,Wallet,0
TXN005549,CUST0466,MERCH0083,2025-01-13 17:43:09.359051,31489.44,Credit Card,0
TXN005550,CUST0475,MERCH0009,2024-12-28 17:43:09.359060,22578.32,Credit Card,0
TXN005551,CUST0401,MERCH0199,2024-12-05 17:43:09.359068,8530.96,Credit Card,0
TXN005552,CUST0439,MERCH0158,2024-10-26 17:43:09.359077,16386.07,Debit Card,0
TXN005553,CUST0598,MERCH0077,2024-07-04 17:43:09.359086,15222.03,Credit Card,0
TXN005554,CUST0509,MERCH0219,2024-07-30 17:43:09.359096,5495.79,UPI,0
TXN005555,CUST0153,MERCH0191,2024-08-23 17:43:09.359105,27390.76,Wallet,0
TXN005556,CUST0514,MERCH0236,2025-02-27 17:43:09.359114,38206.07,Wallet,0
TXN005557,CUST0503,MERCH0163,2024-10-12 17:43:09.359123,28815.8,Credit Card,0
TXN005558,CUST0006,MERCH0141,2024-11-30 17:43:09.359132,41331.94,Wallet,0
TXN005559,CUST0500,MERCH0207,2024-08-22 17:43:09.359140,6465.67,Credit Card,0
TXN005560,CUST0118,MERCH0174,2024-09-05 17:43:09.359149,21837.03,Credit Card,0
TXN005561,CUST0485,MERCH0184,2024-12-16 17:43:09.359158,30509.81,Wallet,0
TXN005562,CUST0468,MERCH0009,2025-04-21 17:43:09.359166,33832.48,Wallet,0
TXN005563,CUST0161,MERCH0237,2025-03-06 17:43:09.359175,34819.74,UPI,1
TXN005564,CUST0270,MERCH0215,2024-11-20 17:43:09.359183,36475.37,Net Banking,0
TXN005565,CUST0056,MERCH0246,2024-11-20 17:43:09.359192,32606.35,UPI,0
TXN005566,CUST0228,MERCH0036,2024-11-22 17:43:09.359200,4801.98,UPI,0
TXN005567,CUST0149,MERCH0117,2024-11-03 17:43:09.359209,34795.75,Wallet,0
TXN005568,CUST0046,MERCH0232,2024-09-03 17:43:09.359219,36266.65,UPI,0
TXN005569,CUST0144,MERCH0003,2025-03-26 17:43:09.359228,49674.65,Wallet,0
TXN005570,CUST0340,MERCH0226,2024-10-18 17:43:09.359236,34698.79,Debit Card,0
TXN005571,CUST0413,MERCH0019,2024-07-06 17:43:09.359245,34372.84,Credit Card,0
TXN005572,CUST0520,MERCH0156,2024-11-25 17:43:09.359254,25789.18,Net Banking,0
TXN005573,CUST0344,MERCH0023,2024-10-13 17:43:09.359263,43409.35,Debit Card,0
TXN005574,CUST0387,MERCH0104,2024-07-16 17:43:09.359271,49842.05,Credit Card,0
TXN005575,CUST0473,MERCH0241,2024-10-31 17:43:09.359280,38974.34,Credit Card,0
TXN005576,CUST0275,MERCH0237,2024-08-17 17:43:09.359289,30663.77,Net Banking,0
TXN005577,CUST0353,MERCH0135,2024-11-26 17:43:09.359298,4039.85,UPI,0
TXN005578,CUST0066,MERCH0105,2025-03-22 17:43:09.359306,36364.28,Credit Card,0
TXN005579,CUST0079,MERCH0204,2025-06-12 17:43:09.359315,35457.22,Net Banking,0
TXN005580,CUST0598,MERCH0142,2025-01-25 17:43:09.359324,38800.85,Wallet,0
TXN005581,CUST0202,MERCH0046,2025-06-12 17:43:09.359333,6315.31,Credit Card,0
TXN005582,CUST0558,MERCH0143,2024-12-12 17:43:09.359341,32721.25,Credit Card,0
TXN005583,CUST0113,MERCH0195,2025-03-12 17:43:09.359350,14856.62,UPI,0
TXN005584,CUST0091,MERCH0015,2025-06-05 17:43:09.359359,38037.54,UPI,0
TXN005585,CUST0141,MERCH0051,2025-05-17 17:43:09.359368,12094.66,Wallet,0
TXN005586,CUST0289,MERCH0216,2025-05-22 17:43:09.359376,34230.54,Credit Card,0
TXN005587,CUST0589,MERCH0244,2024-08-04 17:43:09.359385,14820.15,UPI,0
TXN005588,CUST0411,MERCH0110,2025-01-14 17:43:09.359394,548.82,Net Banking,0
TXN005589,CUST0377,MERCH0008,2025-03-04 17:43:09.359402,31704.56,Credit Card,0
TXN005590,CUST0384,MERCH0069,2025-01-29 17:43:09.359412,5752.13,Net Banking,0
TXN005591,CUST0152,MERCH0190,2025-06-22 17:43:09.359420,32998.64,Debit Card,0
TXN005592,CUST0319,MERCH0179,2025-05-27 17:43:09.359429,46287.91,Wallet,0
TXN005593,CUST0369,MERCH0063,2025-02-03 17:43:09.359438,48465.37,UPI,0
TXN005594,CUST0560,MERCH0068,2024-09-07 17:43:09.359447,11872.56,Debit Card,0
TXN005595,CUST0462,MERCH0206,2024-09-08 17:43:09.359456,40481.74,UPI,0
TXN005596,CUST0012,MERCH0144,2025-01-02 17:43:09.359464,17742.31,Debit Card,0
TXN005597,CUST0156,MERCH0212,2025-01-02 17:43:09.359473,45032.81,UPI,0
TXN005598,CUST0477,MERCH0152,2025-04-28 17:43:09.359481,39395.73,Wallet,0
TXN005599,CUST0401,MERCH0006,2025-04-12 17:43:09.359490,3788.69,Credit Card,0
TXN005600,CUST0177,MERCH0119,2025-04-03 17:43:09.359499,20416.14,Net Banking,0
TXN005601,CUST0341,MERCH0057,2024-12-19 17:43:09.359508,16932.16,Debit Card,0
TXN005602,CUST0057,MERCH0031,2025-06-21 17:43:09.359516,39280.53,Net Banking,0
TXN005603,CUST0448,MERCH0006,2025-04-04 17:43:09.359525,20573.26,Net Banking,0
TXN005604,CUST0203,MERCH0227,2024-10-09 17:43:09.359534,34260.96,UPI,0
TXN005605,CUST0202,MERCH0207,2024-10-12 17:43:09.359543,30161.52,Credit Card,0
TXN005606,CUST0330,MERCH0157,2025-05-12 17:43:09.359552,48784.37,UPI,0
TXN005607,CUST0363,MERCH0067,2024-07-22 17:43:09.359561,46895.47,Net Banking,0
TXN005608,CUST0454,MERCH0203,2025-03-26 17:43:09.359570,21442.21,Wallet,0
TXN005609,CUST0356,MERCH0131,2024-11-16 17:43:09.359579,36206.55,Credit Card,0
TXN005610,CUST0216,MERCH0156,2024-09-22 17:43:09.359588,41490.06,Credit Card,0
TXN005611,CUST0555,MERCH0074,2025-06-25 17:43:09.359597,44954.4,Net Banking,0
TXN005612,CUST0023,MERCH0114,2025-02-19 17:43:09.359605,3499.9,UPI,0
TXN005613,CUST0155,MERCH0097,2024-08-09 17:43:09.359614,15173.73,Wallet,0
TXN005614,CUST0186,MERCH0176,2024-10-22 17:43:09.359622,16079.48,Debit Card,0
TXN005615,CUST0249,MERCH0080,2024-11-11 17:43:09.359630,21778.85,UPI,0
TXN005616,CUST0134,MERCH0123,2024-08-05 17:43:09.359639,8546.31,Credit Card,0
TXN005617,CUST0321,MERCH0138,2025-02-17 17:43:09.359648,24860.67,UPI,0
TXN005618,CUST0390,MERCH0033,2024-11-12 17:43:09.359657,33194.39,Debit Card,1
TXN005619,CUST0434,MERCH0228,2025-01-02 17:43:09.359665,24918.46,Wallet,0
TXN005620,CUST0022,MERCH0195,2024-08-09 17:43:09.359674,33323.08,Wallet,0
TXN005621,CUST0600,MERCH0197,2024-08-21 17:43:09.359682,3415.44,Debit Card,0
TXN005622,CUST0125,MERCH0140,2025-05-28 17:43:09.359691,43811.77,Debit Card,0
TXN005623,CUST0079,MERCH0185,2025-04-23 17:43:09.359700,46959.55,Net Banking,0
TXN005624,CUST0051,MERCH0044,2024-12-04 17:43:09.359708,30933.58,Credit Card,0
TXN005625,CUST0176,MERCH0013,2025-03-19 17:43:09.359717,44081.41,Net Banking,0
TXN005626,CUST0253,MERCH0152,2024-08-12 17:43:09.359726,6659.16,UPI,0
TXN005627,CUST0246,MERCH0172,2025-05-28 17:43:09.359735,39892.7,Debit Card,0
TXN005628,CUST0106,MERCH0057,2024-12-19 17:43:09.359743,6045.49,Net Banking,0
TXN005629,CUST0193,MERCH0096,2025-04-23 17:43:09.359752,20459.71,Credit Card,0
TXN005630,CUST0316,MERCH0144,2024-08-29 17:43:09.359761,16258.54,Credit Card,0
TXN005631,CUST0302,MERCH0224,2024-11-05 17:43:09.359770,29321.03,Debit Card,0
TXN005632,CUST0548,MERCH0109,2024-09-23 17:43:09.359778,15145.58,Net Banking,0
TXN005633,CUST0268,MERCH0229,2024-12-08 17:43:09.359788,31901.95,Wallet,0
TXN005634,CUST0170,MERCH0120,2024-07-13 17:43:09.359796,18432.63,Debit Card,0
TXN005635,CUST0551,MERCH0100,2024-11-15 17:43:09.359805,43053.44,UPI,0
